,Phrase Quality,Phrase,Year
30473,0.8569762515,led driver,2013
30474,0.856798991,software reliability growth,2013
30475,0.8566249858,enterprise architecture management,2013
30476,0.8565742045,rvc cal,2013
30477,0.8561578495,maximally entangled,2013
30478,0.8561526709,personal learning environments,2013
30479,0.8557999558,massive mimo systems,2013
30480,0.855784482,cloud hosted,2013
30481,0.8557621589,dc link voltage,2013
30482,0.8556260524,personal health information,2013
30483,0.8555458357,software defined network,2013
30484,0.8553132455,malicious behaviors,2013
30485,0.8552917751,east adl,2013
30486,0.8552838845,rs fmri,2013
30487,0.8552350448,binding pocket,2013
30488,0.855087407,hexagonal grid,2013
30489,0.8549186674,movement primitives,2013
30490,0.8548967638,radial distortion,2013
30491,0.8547419807,injection locked frequency,2013
30492,0.8547396001,jump markov,2013
30493,0.8547379102,atanassovs intuitionistic,2013
30494,0.8546736895,cumulative sum,2013
30495,0.8542758706,urban mobility,2013
30496,0.8542204039,information centric networks,2013
30497,0.8542167047,problematic internet,2013
30498,0.8540732162,light field camera,2013
30499,0.8539008336,eligibility criteria,2013
30500,0.8537042541,fast marching method,2013
30501,0.853691934,greenland,2013
30502,0.8535336652,wide io,2013
30503,0.8535329933,wallace,2013
30504,0.8535229812,odor source,2013
30505,0.8531222235,global navigation satellite system gnss,2013
30506,0.8529631431,confounding factors,2013
30507,0.8529536086,higgs,2013
30508,0.8527043153,micro doppler,2013
30509,0.8526288033,small scale fading,2013
30510,0.8524323158,biomedical imaging,2013
30511,0.8523394805,ieee 80211ac,2013
30512,0.8523332397,crowd sensing,2013
30513,0.8521952094,bee colony optimization,2013
30514,0.8519411808,left atrium,2013
30515,0.8516319996,villa,2013
30516,0.8516239901,supervisory control and data acquisition scada,2013
30517,0.8516103273,sparse channel estimation,2013
30518,0.851580767,vickers,2013
30519,0.8514817724,quantum secret sharing,2013
30520,0.8511420331,gang,2013
30521,0.8510845423,incompressible flow,2013
30522,0.8509600534,polarity classification,2013
30523,0.8508518638,anti spoofing,2013
30524,0.8506210443,wave infrared,2013
30525,0.8505774171,spatio spectral,2013
30526,0.8505087483,silk,2013
30527,0.8504301611,digital baseband,2013
30528,0.8504255375,labor market,2013
30529,0.8503376036,bark,2013
30530,0.8502935784,scottish,2013
30531,0.8502903671,special education,2013
30532,0.8502032918,assamese,2013
30533,0.8501757568,renaissance,2013
30534,0.8501229156,grip force,2013
30535,0.8499288464,student centered,2013
30536,0.8497277895,mapreduce programming model,2013
30537,0.8496432205,capacitor voltage,2013
30538,0.8494225778,predictive analytics,2013
30539,0.8493054887,kullback leibler kl,2013
30540,0.8492139731,kelvin,2013
30541,0.8490389491,location based services lbss,2013
30542,0.8490265063,machine type communication,2013
30543,0.848953315,reversible data hiding scheme,2013
30544,0.848906244,positivity preserving,2013
30545,0.848734803,saint,2013
30546,0.8486015827,entanglement assisted,2013
30547,0.8485199934,assistive robots,2013
30548,0.8484429733,traffic jam,2013
30549,0.8483748068,scotland,2013
30550,0.848273611,chemical reaction networks,2013
30551,0.8481976964,fukushima,2013
30552,0.848122856,chs,2013
30553,0.8480567949,computation offloading,2013
30554,0.8479961816,max sinr,2013
30555,0.8479765569,cyprus,2013
30556,0.8478206415,modern microprocessors,2013
30557,0.8476844061,state transducers,2013
30558,0.847548098,geosocial,2013
30559,0.847476362,misconduct,2013
30560,0.8474698328,search based software engineering,2013
30561,0.847168098,gnu general public license,2013
30562,0.8470741908,delphi method,2013
30563,0.8470494984,inductor current,2013
30564,0.8467990188,tunisian,2013
30565,0.846683896,polytechnic,2013
30566,0.8465630435,short time fourier transform stft,2013
30567,0.8463727077,scholarly communication,2013
30568,0.846259282,identity based signature,2013
30569,0.8461858979,orienteering problem,2013
30570,0.8461534654,cell association,2013
30571,0.8461181314,sfm,2013
30572,0.8461070043,hol,2013
30573,0.8460331512,supplementary materials,2013
30574,0.8457794362,alfred,2013
30575,0.8457293144,wars,2013
30576,0.8457086986,continuous glucose,2013
30577,0.8455789521,tennessee,2013
30578,0.845312931,wbans,2013
30579,0.8451721411,altera,2013
30580,0.8451252661,pois,2013
30581,0.8450710313,punjabi,2013
30582,0.8448593769,sands,2013
30583,0.8448494153,dmn,2013
30584,0.8446802661,single qubit,2013
30585,0.8446506526,respiratory rate,2013
30586,0.8446168775,traffic offloading,2013
30587,0.8444589105,rhesus,2013
30588,0.844315303,bam neural networks,2013
30589,0.8442637916,influence diagram,2013
30590,0.8441953081,sparse regularization,2013
30591,0.844068763,refueling,2013
30592,0.8440625003,compound poisson,2013
30593,0.8438972089,welfare maximization,2013
30594,0.8438336234,clinical pathway,2013
30595,0.8438163652,grande,2013
30596,0.8437733721,computational neuroscience,2013
30597,0.8436447376,impression management,2013
30598,0.8435690634,mario,2013
30599,0.8433336443,dw mri,2013
30600,0.8432415963,typed lambda,2013
30601,0.8431735786,solar panel,2013
30602,0.8431501728,ata,2013
30603,0.8430526,small bowel,2013
30604,0.8429742572,northeastern,2013
30605,0.8427608157,ul,2013
30606,0.8426799644,scissors,2013
30607,0.842622943,targeted attacks,2013
30608,0.842598912,ciphertext policy attribute based encryption,2013
30609,0.8425670796,data race detection,2013
30610,0.8425297101,post translational modifications,2013
30611,0.8425008554,pauli,2013
30612,0.8424764294,mtc,2013
30613,0.8423886844,agricultural production,2013
30614,0.8423488009,docs,2013
30615,0.8421470661,tyrosine,2013
30616,0.8421149875,lid,2013
30617,0.8420926746,bof,2013
30618,0.8419462704,g2,2013
30619,0.8419062143,reward shaping,2013
30620,0.8414919377,cabinet,2013
30621,0.8413933406,amazons,2013
30622,0.8413767465,flying robot,2013
30623,0.8411818117,free energy calculations,2013
30624,0.8411069245,image binarization,2013
30625,0.8410290194,secretary problem,2013
30626,0.8410131467,pbs,2013
30627,0.8409608149,tight frame,2013
30628,0.8407187931,savanna,2013
30629,0.8405575972,likert scale,2013
30630,0.8403716337,permutation polynomials,2013
30631,0.8398945132,trapezoid,2013
30632,0.8397888594,body postures,2013
30633,0.8397513748,stft,2013
30634,0.8396068621,electromagnetics,2013
30635,0.8395555356,emission reduction,2013
30636,0.8395158911,cirrhosis,2013
30637,0.8392743608,frequency regulation,2013
30638,0.8392019084,edf scheduling,2013
30639,0.8391016913,temperate,2013
30640,0.8390117902,antagonist,2013
30641,0.8390061162,medical diagnostic,2013
30642,0.8389256415,edge preservation,2013
30643,0.8387604015,alto,2013
30644,0.8387083236,tv band,2013
30645,0.8385284516,rsus,2013
30646,0.838487271,flue,2013
30647,0.8383162521,real parameter optimization,2013
30648,0.8382923323,ali,2013
30649,0.8381442668,sail,2013
30650,0.8380912872,buffer aided,2013
30651,0.8379657908,phrase based translation,2013
30652,0.8378845321,resting state functional magnetic resonance imaging,2013
30653,0.8378677304,transition probability matrix,2013
30654,0.8378068177,euclidean norm,2013
30655,0.8375831725,structurally similar,2013
30656,0.8374969015,tit,2013
30657,0.8371538875,column store,2013
30658,0.8369587408,physiological responses,2013
30659,0.8369324286,student perceptions,2013
30660,0.8369252684,low rank representation,2013
30661,0.8369088101,lbss,2013
30662,0.8367742637,ssds,2013
30663,0.8366867482,strategy proofness,2013
30664,0.8365832237,gg,2013
30665,0.8365325565,mead,2013
30666,0.8365242845,turbulent flows,2013
30667,0.836456307,december,2013
30668,0.8364191622,crowdsourcing platforms,2013
30669,0.8361576891,sre,2013
30670,0.8361432145,secure outsourcing,2013
30671,0.8359470402,dividers,2013
30672,0.8357579859,orthogonal frequency division multiplexing mimo ofdm,2013
30673,0.8353749153,mcc,2013
30674,0.8351529582,encrypted domain,2013
30675,0.8350559725,admm,2013
30676,0.8350201248,opf,2013
30677,0.8350101572,desalination,2013
30678,0.8348703798,electronic equipment,2013
30679,0.8347925575,sculpture,2013
30680,0.8346841169,clamped,2013
30681,0.8345502786,ransac,2013
30682,0.8344362482,geoscience,2013
30683,0.8343225831,quantum discord,2013
30684,0.8342590034,age related differences,2013
30685,0.8340492488,novelty search,2013
30686,0.8339019083,khan,2013
30687,0.8337983737,metadata schema,2013
30688,0.8337403206,southeastern,2013
30689,0.8335149011,iqa,2013
30690,0.833466586,agricultural products,2013
30691,0.8334134866,bldc,2013
30692,0.8333315442,older adult,2013
30693,0.8333249957,cough,2013
30694,0.833315564,social tv,2013
30695,0.8332224022,stadium,2013
30696,0.833214462,mole,2013
30697,0.8331688419,boolean formula,2013
30698,0.8329826228,parallel prefix,2013
30699,0.832908881,sick,2013
30700,0.8328508698,queensland,2013
30701,0.8326704858,awards,2013
30702,0.832608664,building information modeling,2013
30703,0.832472636,super pixels,2013
30704,0.8324499153,auv,2013
30705,0.8323925102,suppressor,2013
30706,0.8323704321,visually salient,2013
30707,0.8323659259,multiple signal classification,2013
30708,0.8323296851,immunoprecipitation,2013
30709,0.8321653198,sparsity promoting,2013
30710,0.8320775706,secretary,2013
30711,0.8319997522,spectrogram,2013
30712,0.8319357655,pdr,2013
30713,0.8319282203,sea level rise,2013
30714,0.8318516046,karush kuhn tucker kkt,2013
30715,0.8318476152,mathematicians,2013
30716,0.8318344137,puncture,2013
30717,0.8315191639,big data processing,2013
30718,0.8315149965,rods,2013
30719,0.8314019401,arm movements,2013
30720,0.8313937498,reactive programming,2013
30721,0.8313716201,semisupervised,2013
30722,0.8313262355,human robot collaboration,2013
30723,0.8312641724,adp,2013
30724,0.8312630297,abstractrnrnwe,2013
30725,0.8310332487,ndn,2013
30726,0.8309916632,vn,2013
30727,0.8308203065,nonsmooth optimization,2013
30728,0.8307998531,hfo,2013
30729,0.8307473904,rn rn rn rn rn,2013
30730,0.8307218237,poem,2013
30731,0.8303808429,spot price,2013
30732,0.8301024322,adl,2013
30733,0.8300538003,mer,2013
30734,0.830036026,delphi study,2013
30735,0.8300255859,subcutaneous,2013
30736,0.8299172202,spotlight,2013
30737,0.8297550312,hetnet,2013
30738,0.8296274011,hls,2013
30739,0.8295325358,fracturing,2013
30740,0.8294664626,playful,2013
30741,0.8293075196,reap,2013
30742,0.8290164091,declare,2013
30743,0.8290040749,eh,2013
30744,0.8289675981,d2d communications,2013
30745,0.8288802492,secrecy outage,2013
30746,0.8287945431,random graph models,2013
30747,0.8287920198,visual comfort,2013
30748,0.8287839246,flag,2013
30749,0.8287242421,imagine,2013
30750,0.8287183114,csmaca,2013
30751,0.8286171618,pioneer,2013
30752,0.8285678156,convex formulation,2013
30753,0.8284685199,infrared camera,2013
30754,0.828446696,handover authentication,2013
30755,0.8284345963,dw,2013
30756,0.8284338477,mlr,2013
30757,0.8283621658,enemy,2013
30758,0.8283157268,sharpening,2013
30759,0.828297332,smartphone usage,2013
30760,0.8282589123,underwater acoustic networks,2013
30761,0.828217324,shoot,2013
30762,0.8281565562,leds,2013
30763,0.8280330874,ran,2013
30764,0.8278280735,cyclic shift,2013
30765,0.8277758634,abnormal event,2013
30766,0.8277461318,multi echelon,2013
30767,0.8275963558,picard,2013
30768,0.8272832487,pbl,2013
30769,0.8271732207,bipartite ranking,2013
30770,0.8271519667,tachycardia,2013
30771,0.8270107745,rvc,2013
30772,0.8269607358,safety critical embedded,2013
30773,0.8268260844,duct,2013
30774,0.8266135083,goppa,2013
30775,0.8265878983,bit flip,2013
30776,0.8265765627,breakers,2013
30777,0.8264774812,safety assurance,2013
30778,0.8263512518,hypergraphs,2013
30779,0.8261999153,tts,2013
30780,0.8261988755,hydrolysis,2013
30781,0.8261519667,holy,2013
30782,0.8260798102,outage constraint,2013
30783,0.8259858642,inventory levels,2013
30784,0.8259066461,unity,2013
30785,0.8256488842,eco driving,2013
30786,0.8256283842,engineering curricula,2013
30787,0.8255390612,exogenous input,2013
30788,0.8254837479,inclined,2013
30789,0.8253693173,robust principal component analysis,2013
30790,0.8253514504,bytecode,2013
30791,0.825343121,backhaul capacity,2013
30792,0.8253373609,aal,2013
30793,0.8253362962,techno economic,2013
30794,0.8252836404,dan,2013
30795,0.8251512772,deciduous,2013
30796,0.8250593105,smart grid communications,2013
30797,0.8250535827,facial expression analysis,2013
30798,0.8249346829,qualification,2013
30799,0.8248335486,intensity modulation,2013
30800,0.8247747574,semisupervised learning,2013
30801,0.8247372648,locomotive,2013
30802,0.8246401878,d2,2013
30803,0.8246005303,positive definite matrices,2013
30804,0.8245781703,open science,2013
30805,0.8245653601,stereotype,2013
30806,0.8245421328,patient satisfaction,2013
30807,0.8245286578,distal,2013
30808,0.8245261529,cosmological,2013
30809,0.8244291953,icic,2013
30810,0.8243092563,referential,2013
30811,0.8242785619,noncoding,2013
30812,0.8236223696,visual secret sharing,2013
30813,0.8236000629,motor primitives,2013
30814,0.8235899317,unreliable wireless,2013
30815,0.8234623233,reserve price,2013
30816,0.8233762566,dawn,2013
30817,0.823180975,smc,2013
30818,0.8231566324,mainframe,2013
30819,0.8230631083,ontology based data access,2013
30820,0.8228463059,inorganic,2013
30821,0.8227172537,fmcw,2013
30822,0.8227172537,madm,2013
30823,0.8226819259,expert opinions,2013
30824,0.8226694768,homing,2013
30825,0.822646619,vese,2013
30826,0.8226274382,curiosity,2013
30827,0.8226137708,fittest,2013
30828,0.8225973282,smart things,2013
30829,0.8224891642,minds,2013
30830,0.822427898,distilled,2013
30831,0.8223419142,pairwise disjoint,2013
30832,0.8223403857,dipole antenna,2013
30833,0.8222399446,virtual keyboard,2013
30834,0.8221748242,unequal,2013
30835,0.8221400931,graceful,2013
30836,0.8220107786,veto,2013
30837,0.821981019,paralysis,2013
30838,0.8218860347,emitter,2013
30839,0.8218296765,overcomplete,2013
30840,0.8217839583,subjective norm,2013
30841,0.8217123084,distributed file systems,2013
30842,0.8217062034,gram matrix,2013
30843,0.8215252507,strip,2013
30844,0.8214305544,trafficking,2013
30845,0.8213754525,ccp,2013
30846,0.8213437085,sonar,2013
30847,0.8213019415,bear,2013
30848,0.8211717395,entity search,2013
30849,0.8211339229,moea,2013
30850,0.8211229527,cathode,2013
30851,0.8210369426,hypergeometric functions,2013
30852,0.8210330683,tau,2013
30853,0.8208830012,insurance,2013
30854,0.8208407196,bond,2013
30855,0.8207631995,middle aged,2013
30856,0.8207281569,crop growth,2013
30857,0.8206817561,pairings,2013
30858,0.8206520164,text to speech tts,2013
30859,0.8206427268,wei,2013
30860,0.8205929761,sheath,2013
30861,0.820526877,fictional,2013
30862,0.8204245231,tabular,2013
30863,0.820325276,plastic,2013
30864,0.8202659047,adopter,2013
30865,0.8202027356,optimistic,2013
30866,0.8201678497,covering based rough sets,2013
30867,0.8201590232,attribute based access control,2013
30868,0.8201170844,mast,2013
30869,0.8200948694,encrypted cloud,2013
30870,0.8199682901,myth,2013
30871,0.8199541558,working memory capacity,2013
30872,0.8199154402,investor,2013
30873,0.8198638579,4g cellular,2013
30874,0.8197781509,remote radio,2013
30875,0.81974926,body gestures,2013
30876,0.8197139895,nitrogen,2013
30877,0.8194019133,vertebrae,2013
30878,0.8193135209,completely positive,2013
30879,0.8192386213,ubm,2013
30880,0.8192099249,repositioning,2013
30881,0.8191541813,information centric network,2013
30882,0.8191306651,atrium,2013
30883,0.818992615,server aided,2013
30884,0.8189772793,reusing,2013
30885,0.8189050153,block diagram,2013
30886,0.8188565201,fluorescence,2013
30887,0.8188378092,bug tracking,2013
30888,0.8187924345,mise,2013
30889,0.8187869689,dyslexia,2013
30890,0.8186807754,springer verlag berlin heidelberg,2013
30891,0.8185194497,capital investment,2013
30892,0.8183979904,poa,2013
30893,0.8183626079,sparse vectors,2013
30894,0.8183465258,software analytics,2013
30895,0.8180058892,digital art,2013
30896,0.817931316,v2v communications,2013
30897,0.8178959184,grammatical,2013
30898,0.8177596571,october,2013
30899,0.8177503878,deluge,2013
30900,0.8177249562,dynamic surface control,2013
30901,0.8176913595,microfluidic device,2013
30902,0.8176191259,catalyst,2013
30903,0.8175047457,farthest,2013
30904,0.8174423303,bimodal,2013
30905,0.817267736,rating scale,2013
30906,0.8170788745,sns,2013
30907,0.8170665835,bo,2013
30908,0.817065301,secrecy outage probability,2013
30909,0.8170633362,appreciation,2013
30910,0.8170600136,backpropagation,2013
30911,0.8170176982,print,2013
30912,0.8169353461,deadlock,2013
30913,0.8168871553,result pages,2013
30914,0.8168064921,goal setting,2013
30915,0.8167643236,builder,2013
30916,0.8167382405,energetic,2013
30917,0.8167374703,microchip,2013
30918,0.8166986678,office workers,2013
30919,0.8166818882,moral,2013
30920,0.8166101163,depleted,2013
30921,0.8165930262,interpretive,2013
30922,0.8165586973,functional brain networks,2013
30923,0.8165485061,lo,2013
30924,0.8165062455,button,2013
30925,0.8164945327,quadratic constraint,2013
30926,0.8164800552,homed,2013
30927,0.8164049846,motif,2013
30928,0.8162163992,test case selection,2013
30929,0.8161836988,creaky,2013
30930,0.8161089122,multiple inputmultiple output,2013
30931,0.8160862612,sumo,2013
30932,0.8160374124,lems,2013
30933,0.8160360157,sl,2013
30934,0.8159329323,eco,2013
30935,0.8159192273,mobile backhaul,2013
30936,0.8158282279,swallowing,2013
30937,0.815826484,ads,2013
30938,0.8158180824,exoskeleton,2013
30939,0.8156366871,shelves,2013
30940,0.8155179678,password guessing attack,2013
30941,0.8155116297,rolling,2013
30942,0.8154248824,stratix,2013
30943,0.8154117284,sociology,2013
30944,0.8153953843,multi bernoulli,2013
30945,0.8153127752,verifiable,2013
30946,0.8151552234,covert,2013
30947,0.8149537225,pneumatic,2013
30948,0.8149259256,4g lte,2013
30949,0.8149191238,electro,2013
30950,0.8148978137,vn embedding,2013
30951,0.8147998698,single peaked,2013
30952,0.8147375982,swim,2013
30953,0.8146801491,di erent,2013
30954,0.8146467973,wi fi access,2013
30955,0.8146335871,crunch,2013
30956,0.8146008775,cyber physical system cps,2013
30957,0.8145939815,downtown,2013
30958,0.8144737492,psychophysical,2013
30959,0.8144478044,incidental,2013
30960,0.8144472824,landslide,2013
30961,0.8143929711,tap,2013
30962,0.8143476244,drug drug,2013
30963,0.8143420677,bug prediction,2013
30964,0.8140399041,content centric networks,2013
30965,0.8140219664,migrating,2013
30966,0.8139635269,multivariable,2013
30967,0.8139004599,mirror,2013
30968,0.8138815029,mri brain,2013
30969,0.8138256627,spectro,2013
30970,0.81369592,sedentary,2013
30971,0.8136708098,adder,2013
30972,0.8136115884,connectome,2013
30973,0.8135911783,notification,2013
30974,0.8135719398,interference coordination icic,2013
30975,0.8135640992,transducers,2013
30976,0.8135622707,power capping,2013
30977,0.8135064388,covariant,2013
30978,0.8134124632,lng,2013
30979,0.8133857541,olfactory,2013
30980,0.8133305089,braincomputer,2013
30981,0.8133162989,ordinal,2013
30982,0.8132821297,divider,2013
30983,0.8129779273,reflector,2013
30984,0.8128111829,messaging,2013
30985,0.8127715108,upsets,2013
30986,0.8127391716,ghost,2013
30987,0.8127152023,mlb,2013
30988,0.8127146709,big data era,2013
30989,0.8127078034,energy storage devices,2013
30990,0.8127014967,tire,2013
30991,0.8127001315,domination,2013
30992,0.8126390596,corporations,2013
30993,0.8125643325,sdk,2013
30994,0.8125306754,edema,2013
30995,0.8125279538,copyright springer sciencebusiness media new york,2013
30996,0.8125232319,throw,2013
30997,0.8125212212,formulating,2013
30998,0.8124978736,bug localization,2013
30999,0.8123745824,bb,2013
31000,0.8123343658,hose,2013
31001,0.8122996412,decoherence,2013
31002,0.8122787465,arena,2013
31003,0.8122576192,low literate,2013
31004,0.8122102218,cohn,2013
31005,0.8120902725,bipedal,2013
31006,0.8120845149,dataflow graphs,2013
31007,0.8120432188,graphene,2013
31008,0.8120037523,socio demographic,2013
31009,0.8119456808,hinge,2013
31010,0.8118783959,tourist,2013
31011,0.8118144023,mark,2013
31012,0.8117951504,girth,2013
31013,0.8116878781,liver,2013
31014,0.8116379524,majorization,2013
31015,0.8116014823,cipher texts,2013
31016,0.811596773,backscatter,2013
31017,0.8115694592,scratchpad,2013
31018,0.8115049637,tomorrow,2013
31019,0.811472874,neutrality,2013
31020,0.8113861311,cochannel,2013
31021,0.8113346585,ecg monitoring,2013
31022,0.8113051713,stego,2013
31023,0.8111862142,cloud assisted,2013
31024,0.8111645181,subscriber,2013
31025,0.8110765856,conformal mapping,2013
31026,0.8110540964,transconductance,2013
31027,0.8110449805,parking spaces,2013
31028,0.8110173248,subjectivity,2013
31029,0.8109285543,demon,2013
31030,0.8109160367,massage,2013
31031,0.8109112411,phantom,2013
31032,0.8108835327,event triggered control,2013
31033,0.8108565277,keynote,2013
31034,0.8108145272,surgical instruments,2013
31035,0.8107329467,rain,2013
31036,0.8106292187,binarization,2013
31037,0.8105847413,dangling,2013
31038,0.8105467063,linear precoder,2013
31039,0.8104692064,insulation,2013
31040,0.8104585969,land change,2013
31041,0.8104322588,authoring,2013
31042,0.8104254398,malls,2013
31043,0.8103466672,gradual,2013
31044,0.8103356896,artist,2013
31045,0.8102583247,colon,2013
31046,0.8102102076,comput,2013
31047,0.8101399111,sidelobe,2013
31048,0.8101095739,suggestion,2013
31049,0.8100765512,sharpness,2013
31050,0.8100219664,annotating,2013
31051,0.8100067403,balancer,2013
31052,0.8099112447,spin,2013
31053,0.8098692552,freight,2013
31054,0.8097847543,mw,2013
31055,0.8097749512,mutual influence,2013
31056,0.8096226739,informatics,2013
31057,0.8095939563,waterman,2013
31058,0.8095640212,agglomerative,2013
31059,0.8095375113,anxiety,2013
31060,0.8095153065,smirnov,2013
31061,0.8094595384,mobile data offloading,2013
31062,0.8094496679,gauge,2013
31063,0.8094379899,prosodic,2013
31064,0.8093927807,fewest,2013
31065,0.8093081114,animated,2013
31066,0.8092819931,mu calculus,2013
31067,0.809236847,gripper,2013
31068,0.8091681436,cache hit ratio,2013
31069,0.8091542208,model based systems engineering,2013
31070,0.8090451873,knee,2013
31071,0.8090004011,robot arms,2013
31072,0.8089876901,exterior,2013
31073,0.8089811427,http traffic,2013
31074,0.8089780982,paired,2013
31075,0.8089540617,phosphorylation,2013
31076,0.8088971426,servo,2013
31077,0.8088725589,hardest,2013
31078,0.8088439965,atom,2013
31079,0.8087864268,radar target,2013
31080,0.8087852396,dropout,2013
31081,0.8087161142,wireless body area sensor,2013
31082,0.8087076358,blog,2013
31083,0.8086658283,breaking,2013
31084,0.8086564121,phase shifting,2013
31085,0.8086020173,integrable,2013
31086,0.8085515684,als,2013
31087,0.8085312978,frog leaping algorithm,2013
31088,0.8084871366,wikipedia article,2013
31089,0.808414993,open ended questions,2013
31090,0.8083759893,celebrity,2013
31091,0.8083608644,bid,2013
31092,0.8083506581,timeline,2013
31093,0.8083402645,notes,2013
31094,0.808333567,clips,2013
31095,0.8082801402,materialized,2013
31096,0.8082467373,medication management,2013
31097,0.8080738101,flipping,2013
31098,0.8080645115,terabytes,2013
31099,0.8079768846,continuing,2013
31100,0.8079666406,leaky,2013
31101,0.8079325879,ziv,2013
31102,0.8078999523,super pixel,2013
31103,0.8078867548,submicron,2013
31104,0.8078444512,hellman,2013
31105,0.8078240764,la,2013
31106,0.8077804378,switching topologies,2013
31107,0.8077772908,kkt,2013
31108,0.8077526295,utilising,2013
31109,0.8076717765,photometric,2013
31110,0.8076346065,thematic,2013
31111,0.8075650702,civil,2013
31112,0.8075519045,deblurring,2013
31113,0.8075462237,nec,2013
31114,0.8075276746,sulcus,2013
31115,0.8075034569,bearing fault,2013
31116,0.8075024026,relay selection schemes,2013
31117,0.807402259,af relay networks,2013
31118,0.8073829147,helicopter,2013
31119,0.8073389423,cartesian grid,2013
31120,0.8073283245,pas,2013
31121,0.8072878074,spoofing attack,2013
31122,0.807242832,quarter,2013
31123,0.8072242404,industrial sectors,2013
31124,0.8071800179,adjoint,2013
31125,0.8071550075,missiles,2013
31126,0.8071288992,nonlocal,2013
31127,0.8071231084,reconstructing,2013
31128,0.8070740116,claw,2013
31129,0.8069449451,jaw,2013
31130,0.8069354372,h264,2013
31131,0.8069335823,cent,2013
31132,0.8068850917,dissociation,2013
31133,0.8068336339,rn,2013
31134,0.8068133199,structural controllability,2013
31135,0.8067671192,l2,2013
31136,0.8067018291,hydraulic,2013
31137,0.8066386532,cloning,2013
31138,0.8066184688,toxic,2013
31139,0.8065602662,restricting,2013
31140,0.8064939561,marketplace,2013
31141,0.8064651465,muscle force,2013
31142,0.8063693265,code review,2013
31143,0.8063189446,phylogenetic,2013
31144,0.8061102572,ribs,2013
31145,0.8060763554,movers,2013
31146,0.8060422855,multilingual,2013
31147,0.8059729129,conjunctive,2013
31148,0.8059706374,suspended,2013
31149,0.805944675,spectral band,2013
31150,0.8058380953,embarrassingly,2013
31151,0.8057220954,hazard,2013
31152,0.8056814584,rgb d cameras,2013
31153,0.8056688137,systemic,2013
31154,0.8056158897,supine,2013
31155,0.8056040082,flood,2013
31156,0.8054927191,comparator,2013
31157,0.8054885942,segmenting,2013
31158,0.8054435339,nondeterministic,2013
31159,0.8054355688,territory,2013
31160,0.805413212,dempster,2013
31161,0.805413212,shafer,2013
31162,0.8053822965,particle dynamics,2013
31163,0.8051833259,senior,2013
31164,0.805150317,gaussian noises,2013
31165,0.8050953283,duplication,2013
31166,0.8050928592,diversify,2013
31167,0.8050844969,metamaterials,2013
31168,0.8050132818,laryngeal,2013
31169,0.8050043546,redirection,2013
31170,0.8049694238,cast,2013
31171,0.8049573639,shortening,2013
31172,0.8049491395,imaginary,2013
31173,0.8049357714,pinpoint,2013
31174,0.8047275185,hypercube,2013
31175,0.8046997499,collective decision making,2013
31176,0.804664386,openflow,2013
31177,0.804638014,cloaking,2013
31178,0.8046357456,plot,2013
31179,0.8046127228,exome,2013
31180,0.8045922296,hodgkin,2013
31181,0.8045918059,radiometric,2013
31182,0.8044190822,associate,2013
31183,0.8044035797,bandpass,2013
31184,0.8043379254,microscope,2013
31185,0.8042884833,metabolite,2013
31186,0.8042079756,randomization,2013
31187,0.8042061558,les,2013
31188,0.804107326,crux,2013
31189,0.8040959285,sigma,2013
31190,0.8040561602,embryo,2013
31191,0.803961069,distributional,2013
31192,0.8039149425,prioritization,2013
31193,0.8038924251,triangulation,2013
31194,0.8037858005,aggregating,2013
31195,0.8037798636,certainty,2013
31196,0.8037148078,signed,2013
31197,0.8037085425,power allocations,2013
31198,0.8036838853,resin,2013
31199,0.8036284666,copes,2013
31200,0.8035576971,virus,2013
31201,0.8035354439,digitally,2013
31202,0.8034999683,extinction,2013
31203,0.8034994448,manual curation,2013
31204,0.8033448357,earnings,2013
31205,0.8032011103,clubs,2013
31206,0.803174444,sne,2013
31207,0.8031727198,propositional,2013
31208,0.8030993385,durability,2013
31209,0.8030607075,3rd order,2013
31210,0.8029680158,denotational,2013
31211,0.8029560265,physical layer network coding pnc,2013
31212,0.8029476465,salience,2013
31213,0.802927974,highway,2013
31214,0.8029268591,differential fault,2013
31215,0.8029133078,heat map,2013
31216,0.802832217,elder,2013
31217,0.8027223421,macular,2013
31218,0.8027117791,geophysical,2013
31219,0.8026934141,blink,2013
31220,0.8026788202,reciprocity,2013
31221,0.8026439915,unstructured mesh,2013
31222,0.8026392526,forcetorque sensor,2013
31223,0.8026325532,piezoelectric,2013
31224,0.8026183919,ball,2013
31225,0.8025988922,kingdom,2013
31226,0.8025480537,blow,2013
31227,0.8025059075,flop,2013
31228,0.8025054268,stayed,2013
31229,0.8024039608,spoofing,2013
31230,0.802370213,sympathetic,2013
31231,0.8023556832,grammars,2013
31232,0.8021843134,election,2013
31233,0.8021688137,matchings,2013
31234,0.8021437137,albeit,2013
31235,0.8020919147,overcoming,2013
31236,0.8020312423,galerkin,2013
31237,0.8020100288,disruptive,2013
31238,0.8019544659,recognizer,2013
31239,0.8019428299,reservation,2013
31240,0.8019236561,solomon,2013
31241,0.8018712151,clause,2013
31242,0.8018475868,enforcing,2013
31243,0.801820324,pharmacology,2013
31244,0.8017935925,urea,2013
31245,0.8017681903,hallucination,2013
31246,0.8017425939,multiprocessors,2013
31247,0.8017188652,spectrum reuse,2013
31248,0.801692796,flowshop,2013
31249,0.8015795819,memory leaks,2013
